['else', 0.9670000000000002, 0.8965, '0.298701', '-0.040000', '0.116279', 3.2250000000000005, '62.000000']
['employee', 0.9550000000000001, 0.9299999999999999, '0.538462', '-0.140000', '0.083333', 2.1975, '79.000000']
['end', 0.9485000000000001, 0.89, '0.133333', '0.000000', '0.000000', 3.873333333333333, '67.000000']
['energy', 0.9635, 0.951, '0.606557', '-0.120000', '0.139241', 2.6666666666666665, '89.000000']
['enjoy', 0.9534999999999998, 0.943, '0.070588', '-0.050000', '0.011111', 2.046, '81.000000']
['enough', 0.9655000000000001, 0.8855000000000001, '0.268657', '-0.079545', '0.090909', 2.2316666666666665, '69.000000']
['enter', 0.9675, 0.9289999999999999, '0.177215', '-0.060000', '0.113636', 3.902, '80.000000']
['entire', 0.9705, 0.917, '0.750000', '-0.080000', '0.223684', 3.866666666666667, '70.000000']
['environment', 0.9535, 0.9355000000000002, '0.769231', '-0.480000', '0.211538', 3.929090909090909, '86.000000']
['environmental', 0.9465, 0.9635, '1.111111', '-0.240000', '0.388060', 3.6438461538461535, '84.000000']
['especially', 0.9405000000000001, 0.8989999999999998, '1.100000', '0.000000', '0.851852', 2.262, '83.000000']
['establish', 0.9495000000000001, 0.9005000000000001, '1.500000', '-0.120000', '0.400000', 3.068888888888889, '85.000000']
['even', 0.938, 0.8939999999999999, '0.312500', '0.000000', '0.168831', 2.9, '75.000000']
['evening', 0.938, 0.8939999999999999, '0.047059', '-0.080000', '-0.022472', 3.3128571428571427, '70.000000']
['event', 0.9554999999999998, 0.9334999999999999, '0.333333', '-0.410000', '0.212121', 3.476, '60.000000']
['ever', 0.9390000000000003, 0.885, '0.090909', '0.000000', '0.079365', 2.1875, '51.000000']
['every', 0.9440000000000002, 0.9374999999999998, '0.261538', '0.000000', '0.131579', 1.968, '73.000000']
['everybody', 0.9760000000000002, 0.9484999999999999, '0.138889', '-0.179775', '0.026316', 2.0011111111111113, '57.000000']
['everyone', 0.9629999999999999, 0.8759999999999998, '0.072464', '-0.087912', '0.080000', 2.4975, '77.000000']
['everything', 0.9549999999999998, 0.9199999999999999, '0.042254', '-0.068182', '-0.082353', 2.852, '71.000000']
['evidence', 0.952, 0.9299999999999999, '1.794118', '-0.210000', '0.603448', 2.39875, '93.000000']
['exactly', 0.9594999999999999, 0.9100000000000001, '0.631579', '-0.140000', '0.250000', 1.512857142857143, '63.000000']
['example', 0.9339999999999999, 0.89, '1.113636', '-0.170000', '0.464286', 1.5814285714285714, '86.000000']
['executive', 0.9480000000000001, 0.9434999999999999, '0.539683', '-0.120000', '0.156627', 1.6311111111111112, '92.000000']
['exist', 0.9470000000000003, 0.9204999999999999, '0.376812', '-0.060000', '0.082353', 2.9300000000000006, '80.000000']
['expect', 0.9570000000000002, 0.8939999999999999, '0.732143', '-0.180000', '0.243243', 1.4516666666666669, '67.000000']
['experience', 0.9660000000000002, 0.9045, '0.303030', '-0.200000', '0.141026', 2.035, '93.000000']
['expert', 0.9635000000000001, 0.9339999999999999, '0.043478', '-0.130000', '0.026667', 2.2633333333333336, '51.000000']
['explain', 0.9575000000000001, 0.9235, '0.875000', '-0.300000', '0.620000', 2.4171428571428573, '77.000000']
['eye', 0.9395000000000001, 0.9225, '0.113924', '-0.021505', '0.035294', 1.4100000000000001, '70.000000']
['face', 0.9494999999999999, 0.9155, '0.069444', '0.000000', '0.103896', 0.28, '0.000000']
['fact', 0.96, 0.9025000000000001, '1.241379', '-0.400000', '0.550000', 1.3325, '81.000000']
['factor', 0.9494999999999999, 0.932, '0.745455', '-0.180000', '0.250000', 1.8416666666666668, '93.000000']
['fail', 0.953, 0.9189999999999999, '0.133333', '-0.750000', '0.125000', 2.3475, '53.000000']
['fall', 0.9639999999999999, 0.9455, '0.078947', '-0.330000', '0.177778', 2.7125000000000004, '59.000000']
['family', 0.9574999999999999, 0.9059999999999999, '0.086420', '-0.171717', '-0.043956', 2.245, '73.000000']
['far', 0.9495000000000001, 0.9005000000000001, '0.161290', '0.000000', '-0.026316', 1.4733333333333334, '51.000000']
['fast', 0.9249999999999998, 0.9280000000000002, '0.025641', '-0.113402', '-0.079545', 2.7350000000000003, '66.000000']
['father', 0.9615, 0.8815, '0.060606', '-0.300000', '0.000000', 2.18, '93.000000']
['fear', 0.969, 0.9330000000000002, '0.061538', '-0.204819', '0.072464', 1.4975, '61.000000']
['federal', 0.9635, 0.8619999999999999, '0.405797', '-0.160000', '0.103896', 2.2914285714285714, '24.000000']
['feel', 0.9354999999999999, 0.9095000000000002, '0.075758', '0.000000', '0.106667', 2.46, '65.000000']
['feeling', 0.9354999999999999, 0.9095000000000002, '0.025000', '0.000000', '0.081395', 3.0614285714285714, '66.000000']
['few', 0.951, 0.9110000000000001, '0.394366', '-0.050505', '0.185185', 1.9633333333333336, '74.000000']
['field', 0.9540000000000001, 0.9369999999999999, '0.448980', '-0.210000', '0.111111', 3.0580000000000003, '61.000000']
['fight', 0.938, 0.9324999999999999, '0.111111', '0.000000', '6.545455', 2.7020000000000004, '14.000000']
['figure', 0.9574999999999999, 0.916, '0.203125', '-0.067416', '0.238806', 2.1033333333333335, '71.000000']
['fill', 0.9494999999999999, 0.9195, '0.298701', '-0.040000', '0.057471', 3.8850000000000002, '81.000000']
['film', 0.968, 0.9305, '0.058824', '-0.240000', '0.070423', 3.345, '52.000000']
['final', 0.9404999999999999, 0.906, '0.148148', '-0.510000', '-0.648352', 3.222, '63.000000']
['finally', 0.9404999999999999, 0.906, '0.287671', '-0.120000', '0.095238', 3.1928571428571426, '77.000000']
['financial', 0.9255000000000001, 0.9170000000000001, '0.612903', '-0.030000', '0.062500', 2.724444444444445, '79.000000']
['find', 0.9585000000000001, 0.9374999999999998, '0.285714', '-0.050000', '0.047619', 3.8225000000000002, '80.000000']
['fine', 0.9224999999999998, 0.873, '0.057471', '-0.080000', '0.091954', 3.3825000000000003, '82.000000']
['finger', 0.9769999999999998, 0.9594999999999999, '0.050633', '-0.075269', '-0.021739', 3.096666666666667, '78.000000']
['finish', 0.9709999999999998, 0.9540000000000001, '0.140845', '-0.260000', '0.166667', 3.595, '72.000000']
['fire', 0.9694999999999998, 0.9054999999999997, '0.133333', '-0.208791', '-0.078947', 2.67, '63.000000']
['firm', 0.9460000000000001, 0.9399999999999998, '0.385714', '-0.110000', '0.068966', 3.025, '68.000000']
['first', 0.952, 0.8955, '0.141026', '-0.041667', '-0.021505', 3.9, '85.000000']
['fish', 0.9774999999999998, 0.9594999999999999, '0.061538', '-0.045977', '-0.160920', 2.7900000000000005, '71.000000']
['five', 0.9550000000000001, 0.9065, '0.075758', '-0.220000', '0.059701', 2.1375, '50.000000']
['floor', 0.924, 0.9295, '0.178082', '-0.101010', '0.071429', 2.854, '57.000000']
['fly', 0.9524999999999999, 0.9520000000000002, '0.158730', '-0.040000', '-0.200000', 2.5966666666666667, '77.000000']
['focus', 0.9645000000000001, 0.9114999999999999, '0.210526', '-0.070000', '0.160494', 1.554, '60.000000']
['follow', 0.9470000000000001, 0.8919999999999998, '0.276316', '-0.100000', '0.132530', 3.0533333333333332, '78.000000']
['food', 0.9659999999999999, 0.8950000000000001, '0.040000', '-0.067416', '0.000000', 2.145, '54.000000']
['foot', 0.9605, 0.9345000000000001, '0.283333', '-0.240000', '-0.112500', 2.7575000000000003, '60.000000']
['for', 0.9109999999999999, 0.8869999999999999, '0.097561', '0.000000', '0.104651', 2.4233333333333333, '76.000000']
['force', 0.9525, 0.893, '0.154930', '-0.190000', '0.098592', 1.568, '0.000000']
['foreign', 0.9605, 0.9395, '0.430769', '-0.120000', '0.125000', 2.9185714285714286, '0.000000']
['forget', 0.9630000000000001, 0.9145, '0.066667', '-0.220000', '0.115385', 2.6333333333333333, '80.000000']
['form', 0.9605, 0.9069999999999998, '0.000000', '-0.080000', '-0.036585', 2.5650000000000004, '86.000000']
['former', 0.9705, 0.8950000000000001, '0.322581', '-0.220000', '0.081081', 2.616666666666667, '55.000000']
['forward', 0.95, 0.9089999999999998, '0.404255', '-0.390000', '0.071429', 2.3200000000000003, '78.000000']
['four', 0.9624999999999998, 0.8580000000000002, '0.000000', '-0.410000', '0.156863', 2.0075000000000003, '81.000000']
['free', 0.9650000000000001, 0.9400000000000001, '0.053333', '0.000000', '0.115385', 2.14, '78.000000']
['friend', 0.9484999999999999, 0.9104999999999999, '0.098592', '-0.104651', '-0.025974', 3.4549999999999996, '78.000000']
['from', 0.9125, 0.9095000000000001, '0.013333', '-0.045977', '0.074074', 2.565, '75.000000']
['front', 0.9445, 0.9264999999999999, '0.135135', '-0.170000', '-0.134021', 3.9539999999999997, '65.000000']
['full', 0.959, 0.8965000000000002, '0.157895', '-0.117021', '0.035294', 3.1525000000000003, '98.000000']
['fund', 0.9335000000000001, 0.9105000000000001, '0.014706', '-0.140000', '-0.161616', 3.09, '94.000000']
['future', 0.9615, 0.8545, '0.135802', '-0.080000', '0.127907', 2.3816666666666664, '100.000000']
['game', 0.9679999999999997, 0.9239999999999998, '0.142857', '0.000000', '0.111111', 1.185, '53.000000']
['garden', 0.9745000000000001, 0.929, '0.254237', '-0.130000', '-0.168675', 2.6116666666666664, '61.000000']
['gas', 0.9360000000000002, 0.9235, '0.000000', '-0.060000', '-0.032609', 1.5966666666666667, '66.000000']
['general', 0.9594999999999999, 0.9010000000000001, '0.148936', '-0.490000', '0.137255', 2.7228571428571433, '61.000000']
['generation', 0.9540000000000001, 0.884, '0.064935', '-0.130000', '0.120482', 3.1950000000000003, '86.000000']
['get', 0.9335000000000002, 0.9344999999999999, '0.102941', '-0.122222', '-0.058824', 2.8433333333333337, '59.000000']
['girl', 0.9574999999999999, 0.9014999999999999, '0.043478', '-0.156627', '-0.013158', 3.4725, '95.000000']
['give', 0.9519999999999997, 0.9105000000000001, '0.239437', '-0.098901', '0.096386', 2.045, '78.000000']
['glass', 0.9715, 0.9679999999999997, '0.054054', '-0.122222', '0.024691', 2.91, '61.000000']
['go', 0.9450000000000001, 0.906, '0.027778', '-0.023529', '-0.094118', 1.5150000000000001, '68.000000']
['goal', 0.952, 0.9235, '0.358491', '0.000000', '0.025316', 1.7950000000000002, '55.000000']
['good', 0.9570000000000001, 0.9229999999999998, '0.111111', '-0.191919', '-0.047059', 2.0525, '66.000000']
['government', 0.9589999999999996, 0.8929999999999998, '0.576271', '-0.180000', '0.297297', 3.399, '86.000000']
['great', 0.9620000000000001, 0.8285, '0.181818', '-0.130000', '0.024096', 2.2800000000000002, '46.000000']
['green', 0.969, 0.914, '0.129870', '-0.108696', '0.062500', 2.982, '60.000000']
['ground', 0.958, 0.9335000000000001, '0.095890', '-0.120000', '-0.011236', 2.9516666666666667, '64.000000']
['group', 0.9419999999999998, 0.9395, '0.523077', '-0.120000', '0.022222', 1.89, '92.000000']
['grow', 0.967, 0.9125, '0.237288', '-0.170000', '-0.064103', 2.4175, '70.000000']
['growth', 0.9650000000000001, 0.9349999999999999, '0.367647', '-0.130000', '0.194805', 2.793333333333333, '95.000000']
['guess', 0.9560000000000001, 0.9059999999999999, '0.057971', '0.000000', '0.095890', 2.5460000000000003, '62.000000']
['gun', 0.9670000000000002, 0.9564999999999998, '0.145161', '-0.233333', '0.057143', 2.8866666666666667, '50.000000']
['guy', 0.951, 0.9265000000000001, '0.087719', '-0.223529', '0.063492', 1.01, '59.000000']
['hair', 0.9709999999999999, 0.9185000000000001, '0.044776', '-0.065789', '0.028169', 1.9675, '67.000000']
['half', 0.9460000000000001, 0.9244999999999999, '0.032787', '-0.228261', '0.158730', 1.7525000000000002, '58.000000']
['hand', 0.9455, 0.9124999999999999, '0.037037', '-0.076087', '0.034091', 2.59, '88.000000']
['hang', 0.9514999999999999, 0.9325000000000001, '0.014286', '-0.220000', '0.169014', 2.0524999999999998, '71.000000']
['happen', 0.9514999999999999, 0.8825000000000001, '0.416667', '-0.500000', '0.268293', 2.03, '76.000000']
['happy', 0.9655000000000002, 0.9410000000000002, '0.066667', '-0.620000', '0.100000', 0.9960000000000001, '74.000000']
['hard', 0.9639999999999999, 0.9290000000000003, '0.064935', '-0.096774', '0.012048', 1.8775, '81.000000']
['have', 0.9110000000000001, 0.8984999999999997, '0.000000', '-0.066667', '0.012048', 0.905, '60.000000']
['he', 0.9415000000000001, 0.9075, '0.318182', '-0.088889', '0.219178', 1.44, '76.000000']
['head', 0.961, 0.933, '0.112676', '-0.080460', '0.012500', 1.3025, '68.000000']
['health', 0.9399999999999998, 0.9389999999999998, '0.441176', '0.000000', '0.136364', 2.3533333333333335, '74.000000']
['hear', 0.9615000000000002, 0.9139999999999999, '0.000000', '0.000000', '0.295082', 1.4375, '65.000000']
['heart', 0.9705, 0.9025000000000002, '0.108108', '-0.210000', '0.038961', 2.306, '77.000000']
['heat', 0.9745000000000003, 0.9419999999999998, '0.173913', '-0.370000', '-0.402299', 1.915, '68.000000']
['heavy', 0.9780000000000001, 0.9690000000000001, '0.045455', '-0.075000', '0.111111', 0.942, '64.000000']
['help', 0.9475, 0.9085000000000001, '0.287879', '-0.100000', '0.090909', 2.455, '69.000000']
['her', 0.9375, 0.9125, '0.271429', '-0.123596', '0.098592', 2.25, '79.000000']
['here', 0.966, 0.8654999999999999, '0.030303', '0.000000', '0.125000', 2.08, '62.000000']
['herself', 0.9635000000000001, 0.9160000000000001, '0.275862', '-0.111111', '0.013699', 2.8042857142857143, '53.000000']
['high', 0.9589999999999999, 0.8815000000000002, '0.308824', '-0.070000', '0.100000', 1.8725, '60.000000']
['him', 0.9525, 0.9059999999999999, '0.086957', '-0.173913', '0.138889', 2.6633333333333336, '75.000000']
['himself', 0.9685, 0.9144999999999998, '0.243902', '-0.490000', '0.217391', 2.9814285714285718, '55.000000']
['his', 0.9434999999999999, 0.9014999999999999, '0.444444', '-0.038462', '0.174603', 3.203333333333333, '79.000000']
['history', 0.9585000000000001, 0.9105000000000001, '0.042254', '-0.120000', '0.189189', 3.1714285714285717, '81.000000']
['hit', 0.951, 0.8935000000000001, '0.111111', '-0.470000', '-0.101695', 3.5933333333333337, '65.000000']
['hold', 0.967, 0.9115, '0.125000', '-0.092784', '0.060241', 2.91, '56.000000']
['home', 0.9650000000000002, 0.9120000000000001, '0.048193', '-0.110000', '-0.010989', 1.9300000000000002, '59.000000']
['hope', 0.9730000000000001, 0.8574999999999999, '0.052632', '-0.170000', '-0.034483', 1.6300000000000001, '62.000000']
['hospital', 0.9465, 0.9174999999999999, '0.197531', '-0.080000', '-0.132653', 2.8975, '89.000000']
['hot', 0.9685, 0.9284999999999999, '0.059701', '-0.088608', '0.027027', 2.9800000000000004, '82.000000']
['hotel', 0.9444999999999999, 0.9464999999999998, '0.234375', '-0.070000', '-0.280000', 3.1320000000000006, '81.000000']
['hour', 0.9555, 0.9164999999999999, '0.049180', '0.000000', '0.101449', 1.9475, '50.000000']
['house', 0.9415000000000001, 0.8999999999999998, '0.059701', '0.000000', '0.141176', 2.0200000000000005, '55.000000']
['how', 0.9444999999999999, 0.8949999999999998, '0.166667', '-0.021978', '0.046512', 1.9766666666666666, '62.000000']
['however', 0.9605, 0.898, '0.893617', '-0.270000', '0.578947', 2.097142857142857, '42.000000']
['huge', 0.9344999999999997, 0.9170000000000001, '0.156250', '-0.112500', '0.053333', 1.205, '90.000000']
['human', 0.97, 0.9299999999999999, '0.283582', '-0.120000', '0.125000', 2.156, '69.000000']
['hundred', 0.96, 0.9324999999999999, '0.000000', '-0.350000', '-0.016949', 2.9842857142857144, '84.000000']
['husband', 0.9179999999999999, 0.897, '0.120690', '-0.100000', '-0.045455', 2.518571428571429, '73.000000']
['I', 0.9204999999999999, 0.8999999999999998, '0.094118', '0.000000', '0.076087', -1.0, '74.000000']
['idea', 0.9625, 0.9244999999999999, '0.400000', '-0.530000', '0.024390', 1.8975, '80.000000']
['identify', 0.9295, 0.9325000000000001, '1.317073', '-0.110000', '0.413793', 3.4275, '80.000000']
['if', 0.9224999999999997, 0.907, '0.086957', '0.000000', '0.046512', 2.62, '68.000000']
['image', 0.9690000000000001, 0.9390000000000001, '0.027027', '-0.130000', '0.013158', 1.686, '89.000000']
['imagine', 0.9505000000000001, 0.9195000000000002, '0.178571', '-0.630000', '0.060606', 2.6914285714285713, '66.000000']
['impact', 0.9569999999999999, 0.9, '0.532258', '-0.250000', '0.261538', 2.0416666666666665, '87.000000']
['important', 0.9395000000000001, 0.8799999999999999, '1.275000', '-0.300000', '0.645833', 3.4966666666666666, '94.000000']
['improve', 0.9765, 0.908, '0.500000', '-0.160000', '0.181818', 2.5, '85.000000']
['in', 0.9420000000000002, 0.8879999999999999, '0.127907', '-0.010000', '0.032609', 5.205, '88.000000']
['include', 0.9389999999999998, 0.9025000000000001, '0.918367', '-0.120000', '0.328571', 2.8885714285714283, '66.000000']
['including', 0.9389999999999998, 0.9025000000000001, '1.048780', '0.000000', '0.363636', 3.36, '81.000000']
['increase', 0.9395, 0.9169999999999998, '0.222222', '-0.110000', '0.130952', 2.50375, '89.000000']
['indeed', 0.9579999999999999, 0.958, '0.580645', '-0.100000', '-0.107143', 3.3683333333333336, '62.000000']
['indicate', 0.9349999999999998, 0.9410000000000001, '1.307692', '0.000000', '0.475410', 2.8475, '58.000000']
['individual', 0.9634999999999998, 0.914, '0.696970', '-0.510000', '0.232558', 3.1100000000000003, '73.000000']
['industry', 0.9564999999999999, 0.953, '0.596491', '-0.180000', '0.169014', 3.73125, '87.000000']
['information', 0.9654999999999999, 0.9304999999999998, '0.750000', '-0.140000', '0.179487', 3.428181818181819, '97.000000']
['inside', 0.9644999999999999, 0.9274999999999999, '0.041667', '-0.570000', '-0.454545', 3.935, '65.000000']
['instead', 0.9675, 0.906, '0.283784', '-0.050000', '0.170732', 3.528571428571429, '58.000000']
['institution', 0.9490000000000001, 0.925, '1.127660', '-0.090000', '0.134328', 4.460909090909091, '95.000000']
['interest', 0.9285, 0.8949999999999999, '0.000000', '-0.140000', '0.040000', 4.19875, '88.000000']
['interesting', 0.9350000000000002, 0.9270000000000002, '1.042553', '-0.160000', '0.647059', 4.107272727272727, '81.000000']
['international', 0.9694999999999998, 0.9225000000000001, '0.200000', '-0.590000', '0.000000', 3.810769230769231, '85.000000']
['interview', 0.9709999999999999, 0.8969999999999999, '0.723404', '-0.280000', '-0.013158', 3.488888888888889, '90.000000']
['into', 0.9445, 0.9269999999999999, '0.283784', '-0.080808', '0.156627', 4.510000000000001, '61.000000']
['investment', 0.9414999999999999, 0.9275, '0.483871', '0.000000', '0.160494', 4.117, '100.000000']
['involve', 0.9564999999999999, 0.9085000000000001, '1.238095', '-0.080000', '0.561404', 3.208571428571428, '54.000000']
['issue', 0.9399999999999998, 0.9124999999999999, '0.440678', '0.000000', '0.246377', 3.048, '82.000000']
['it', 0.9125, 0.9005000000000001, '0.200000', '-0.067416', '0.075000', 4.735, '66.000000']
['item', 0.9604999999999999, 0.9389999999999998, '0.028169', '-0.147368', '0.120000', 3.5075000000000003, '30.000000']
['its', 0.9125, 0.9005000000000001, '0.367647', '-0.121212', '0.223684', 4.693333333333334, '82.000000']
['itself', 0.9555, 0.913, '0.294118', '-0.105263', '0.109756', 3.725000000000001, '67.000000']
['job', 0.9655000000000001, 0.8949999999999999, '0.351351', '-0.080000', '0.010989', 0.9166666666666666, '92.000000']
['join', 0.9674999999999999, 0.9299999999999997, '1.121951', '-0.200000', '0.640000', 2.815, '78.000000']
['just', 0.9185000000000001, 0.8985000000000001, '0.052632', '0.000000', '0.060241', 2.5375, '71.000000']
['keep', 0.9504999999999999, 0.9260000000000002, '0.041667', '-0.068182', '0.000000', 2.0075000000000003, '59.000000']
['key', 0.9520000000000002, 0.8859999999999999, '0.150000', '-0.310000', '0.045455', 1.92, '70.000000']
['kid', 0.9639999999999997, 0.9259999999999998, '0.017241', '-0.109589', '0.080645', 3.3733333333333335, '38.000000']
['kill', 0.9695, 0.9335000000000001, '0.161290', '-0.139785', '-0.197802', 4.272500000000001, '59.000000']
['kind', 0.9375000000000002, 0.9285, '0.236842', '-0.090000', '0.056818', 4.21, '69.000000']
['kitchen', 0.9325000000000001, 0.9480000000000002, '0.040000', '-0.068966', '-0.037500', 3.0242857142857145, '57.000000']
['know', 0.9619999999999997, 0.905, '0.056338', '0.000000', '0.050633', 3.61, '64.000000']
['knowledge', 0.9635, 0.9365, '0.562500', '-0.030000', '0.109756', 3.026666666666667, '63.000000']
['land', 0.9659999999999999, 0.9400000000000001, '0.087500', '-0.090000', '0.010870', 3.5500000000000003, '91.000000']
['language', 0.9570000000000002, 0.9275, '0.068493', '-0.210000', '0.118421', 1.82, '77.000000']
['large', 0.9475000000000001, 0.9315, '0.191781', '-0.138298', '0.146341', 2.154, '56.000000']
['last', 0.9580000000000002, 0.923, '0.029412', '-0.177083', '0.121622', 3.6350000000000007, '58.000000']
['late', 0.9525, 0.9129999999999999, '0.157143', '-0.030000', '0.000000', 2.875, '60.000000']
['later', 0.945, 0.93, '0.308824', '-0.053763', '0.011494', 3.0740000000000003, '71.000000']
['laugh', 0.9440000000000002, 0.9190000000000002, '0.014286', '-0.036585', '0.093333', 1.48, '43.000000']
['law', 0.9499999999999998, 0.9090000000000001, '0.562500', '-0.080000', '0.131579', 2.3066666666666666, '78.000000']
['lawyer', 0.967, 0.898, '0.326923', '0.000000', '0.176471', 2.2416666666666667, '29.000000']
['lay', 0.9834999999999999, 0.9620000000000001, '0.150685', '-0.120000', '-0.081395', 1.7466666666666668, '76.000000']
['lead', 0.9435, 0.8899999999999999, '0.694915', '-0.110000', '0.166667', 2.2625, '67.000000']
['leader', 0.9570000000000001, 0.8785000000000001, '0.377049', '-0.160000', '0.373134', 2.4150000000000005, '81.000000']
['learn', 0.9710000000000001, 0.906, '0.283784', '-0.070000', '0.151899', 3.2619999999999996, '61.000000']
['least', 0.9715000000000001, 0.906, '0.923077', '-0.020000', '0.228571', 3.2220000000000004, '71.000000']
['leave', 0.9480000000000001, 0.8915, '0.466667', '-0.470000', '0.057692', 1.8060000000000003, '62.000000']
['left', 0.924, 0.9100000000000001, '0.013514', '-0.021277', '0.082353', 3.5125, '63.000000']
['leg', 0.9775, 0.95, '0.117647', '0.000000', '-0.024390', 2.6333333333333333, '66.000000']
['legal', 0.9295, 0.9040000000000001, '0.333333', '-0.210000', '0.108108', 2.41, '64.000000']
['less', 0.931, 0.869, '0.402985', '-0.010638', '0.157895', 3.9850000000000003, '75.000000']
['let', 0.9355, 0.8905000000000001, '0.095890', '-0.111111', '0.064103', 4.166666666666667, '67.000000']
['letter', 0.9624999999999998, 0.9500000000000002, '0.428571', '-0.070000', '0.112500', 3.9533333333333336, '73.000000']
['level', 0.9715000000000001, 0.906, '0.209877', '-0.030000', '0.010870', 3.0360000000000005, '76.000000']
['lie', 0.9705, 0.8984999999999997, '0.152778', '-0.044444', '0.012195', 3.47, '73.000000']
['life', 0.9570000000000002, 0.9089999999999998, '0.025974', '-0.076923', '0.089744', 2.99, '81.000000']
['light', 0.9650000000000002, 0.931, '0.044776', '-0.142857', '0.200000', 3.4219999999999997, '63.000000']
['like', 0.9205, 0.9084999999999998, '0.089552', '-0.105882', '0.025641', 3.3775, '63.000000']
['likely', 0.9205, 0.9084999999999998, '2.275862', '-0.420000', '0.600000', 3.2916666666666665, '48.000000']
['line', 0.952, 0.9239999999999998, '0.212500', '-0.080000', '0.021978', 4.2825, '88.000000']
['list', 0.9650000000000001, 0.8984999999999997, '0.128205', '-0.050000', '-0.024390', 4.8075, '86.000000']
['listen', 0.937, 0.8835000000000001, '0.308824', '-0.170000', '0.142857', 4.586666666666667, '54.000000']
['little', 0.9665000000000001, 0.9369999999999999, '0.000000', '-0.023810', '0.025974', 4.5200000000000005, '44.000000']
['live', 0.9259999999999998, 0.8874999999999998, '0.125000', '-0.180000', '-0.015385', 3.0375, '61.000000']
['local', 0.9790000000000001, 0.9145, '0.304348', '-0.060000', '0.044444', 2.0300000000000002, '85.000000']
['long', 0.959, 0.9055, '0.097222', '-0.034884', '0.050633', 3.7249999999999996, '54.000000']
['look', 0.9615, 0.9059999999999999, '0.104478', '-0.230000', '0.097222', 2.9875, '67.000000']
['lose', 0.9684999999999999, 0.8805, '0.034483', '-0.066667', '-0.027778', 3.295, '31.000000']
['loss', 0.9725000000000001, 0.8974999999999997, '0.231884', '-0.131868', '0.050000', 4.055, '46.000000']
['lot', 0.9605, 0.9115000000000002, '0.055556', '-0.140000', '0.023810', 4.260000000000001, '70.000000']
['love', 0.9524999999999999, 0.924, '0.108108', '-0.200000', '-0.035714', 2.5775, '78.000000']
['low', 0.9540000000000001, 0.924, '0.109756', '-0.071429', '0.000000', 3.2566666666666664, '70.000000']
['machine', 0.9744999999999999, 0.913, '0.140845', '-0.100000', '0.111111', 2.04, '93.000000']
['magazine', 0.961, 0.9695, '0.014925', '-0.210000', '0.013514', 2.1125, '54.000000']
['main', 0.9624999999999998, 0.9200000000000002, '0.075949', '-0.130000', '0.071429', 3.0999999999999996, '71.000000']
['maintain', 0.9450000000000003, 0.9334999999999999, '0.877551', '-0.090000', '0.236111', 3.44875, '74.000000']
['major', 0.9374999999999998, 0.8969999999999999, '0.600000', '0.000000', '0.666667', 1.342, '90.000000']
['majority', 0.9374999999999998, 0.8969999999999999, '1.466667', '0.000000', '2.333333', 2.15875, '46.000000']
['make', 0.9215, 0.9000000000000001, '0.042254', '-0.073171', '0.109589', 1.665, '58.000000']
['man', 0.9605, 0.9020000000000001, '0.383333', '-0.110000', '0.074627', 2.9033333333333338, '76.000000']
['manage', 0.9644999999999998, 0.944, '0.420290', '-0.130000', '0.054348', 1.7433333333333334, '81.000000']
['management', 0.9644999999999998, 0.944, '0.515625', '-0.090000', '0.035714', 2.7520000000000002, '73.000000']
['manager', 0.9644999999999998, 0.944, '0.408451', '-0.060000', '0.011111', 2.0471428571428576, '80.000000']
['many', 0.9574999999999999, 0.9045000000000002, '0.205882', '0.000000', '0.088608', 2.45, '56.000000']
['market', 0.9454999999999998, 0.9035000000000002, '0.094595', '-0.180000', '0.125000', 2.7183333333333337, '72.000000']
['marriage', 0.9134999999999998, 0.9219999999999999, '0.050000', '-0.125000', '0.083333', 1.89625, '78.000000']
['material', 0.9715, 0.9260000000000002, '0.587302', '-0.040000', '0.134146', 2.6312500000000005, '81.000000']
['matter', 0.9584999999999999, 0.8899999999999997, '0.354839', '-0.110000', '0.100000', 3.1650000000000005, '81.000000']
['may', 0.9469999999999998, 0.9104999999999996, '0.000000', '-0.670000', '0.040000', 1.0266666666666666, '0.000000']
['maybe', 0.9705000000000001, 0.9315, '0.016949', '-0.340000', '0.043478', 1.31, '63.000000']
['me', 0.9359999999999999, 0.9344999999999999, '0.000000', '-0.151515', '-0.106383', 2.2800000000000002, '54.000000']
['mean', 0.9545000000000001, 0.9030000000000001, '0.279412', '-0.065934', '0.162162', 2.5700000000000003, '56.000000']
['measure', 0.9380000000000001, 0.8850000000000001, '0.788462', '0.000000', '0.238806', 2.052857142857143, '72.000000']
['media', 0.9514999999999999, 0.9055, '0.205479', '-0.270000', '0.194805', 2.116, '72.000000']
['medical', 0.9649999999999999, 0.9170000000000001, '0.328767', '-0.030000', '0.010753', 2.1042857142857145, '80.000000']
['meet', 0.9719999999999999, 0.9299999999999999, '0.317460', '-0.230000', '0.184211', 2.9775, '74.000000']
['meeting', 0.9719999999999999, 0.9299999999999999, '1.166667', '-0.160000', '0.103896', 3.357142857142857, '74.000000']
['member', 0.9610000000000001, 0.9225000000000001, '0.101266', '-0.160000', '0.011364', 2.481666666666667, '78.000000']
['memory', 0.969, 0.9319999999999998, '0.095238', '-0.102041', '0.093023', 2.393333333333333, '55.000000']
['mention', 0.9155, 0.925, '0.509091', '-0.390000', '-0.230000', 4.1885714285714295, '72.000000']
['message', 0.9570000000000001, 0.8939999999999999, '0.013333', '-0.140000', '0.025641', 2.218571428571429, '41.000000']
